89.8122966057,-66.5670425115,-57.6219680779,-61.4547831920,-91.4648198733,-84.3262955721,36.6250938705,-59.6161440056,64.5128065753,-70.4243498532,19.0095309286,-36.0501022476,45.4206018361,61.4687339470,-82.5945118247,11.2728407940,10.4108383151,71.3248361292,3.9376355084,83.4323821566,-97.5272405348,40.0824243174,17.5152175465,56.3371321851,-77.4962314748,-70.0715360817,13.3187854110,16.5354173755,92.9663329417,-79.9592004345,-78.8730359634,55.9089393929,57.1491260619,73.4950535530,76.0271569250,75.5787125392,-47.1726739659,30.9575341427,14.4046479597,-5.3906768002,-65.5600543687,-19.4052083137,23.6488977204,36.1625726427,-19.6560203451,-20.8414511538,75.7915263347,38.1027508342,-90.1418048952,-4.9563617694,-46.2831290110,-25.5118608173,-32.4267837146,58.7304119811,-37.8101404304,68.5693137223,71.6469566467,36.9704054269,94.4993285371,-54.4085172796,-39.9039104965,48.7447283314,54.8061800388,-35.8263369360
45.7598826539,20.9958264911,-82.1426299394,-11.6566803882,82.6865610837,-18.5659278319,-3.1079340585,3.3002836513,-25.2179580614,-88.7588359188,58.2980784162,-86.8766064776,41.9138796729,-19.3229717975,56.1032859255,4.8572434177,13.7344599202,-65.2525287974,75.0361112251,-59.8546447799,-88.4744968273,-93.3857910984,-89.8881436616,-27.9249836435,-60.1780455202,-26.3296144850,-7.1563072426,-20.6115444967,84.6147136746,36.2348720887,-51.6123810821,-2.2426521867,-10.7793134785,92.1040756561,-5.0835421877,10.2667441216,-31.1501992292,67.5307540513,-48.2680145667,66.1740402711,-81.9216157718,-94.5099020204,-90.0697914319,70.7642653171,55.9660270287,-57.1362825377,-55.7297845969,-54.9775918160,-58.6538027688,30.3174665712,2.6562467516,72.9259860222,93.4276711458,36.4399463071,-5.1805586941,-73.5371818433,-65.3598687036,60.1729616649,-55.2459936553,21.6687765793,88.6009936116,42.5480976209,41.8736392896,-44.9242883566
79.0965950139,70.3172346185,-8.2003962219,-56.3581891854,-39.5709817451,4.1275796656,24.7212192374,16.8974311684,-98.5304854639,99.8858759736,93.2970908929,67.8756838653,12.2914234509,18.7545085088,-43.4646244370,36.8826271714,-3.6523162367,-32.7432692224,-44.7033500066,-34.9725859441,-44.6230139417,31.2239210473,90.4375596231,30.2932937425,-62.3279837520,3.4587171159,-51.9395844643,-88.6450651207,71.4630720055,62.0057949424,-19.1803147487,-36.0828523625,-72.0140982847,-94.9089457759,-0.5254343190,-40.8790733525,81.3823125043,-19.0802210744,47.3464191486,16.6047404827,98.9507460178,63.2029402106,-31.3665900729,42.6738578414,37.2636221865,27.6627179755,-4.8529596530,88.1335909245,-28.3005736659,-39.9610342899,-66.0026671877,31.5229369350,11.6496088820,-41.2431894278,-5.8438254476,48.1837783138,45.0373274212,11.8063312216,82.5249525652,89.3846760388,79.9182315702,30.8869288702,-55.5492976974,-55.3344149229
74.2864464329,-15.9054863630,77.3687099387,-25.6635140470,17.1141390414,-7.2478743624,-76.4437057517,-89.2646091187,26.8793487304,16.0626216893,24.1309390533,-5.5560635188,-61.0912390046,-76.0368125625,36.1395528639,5.9677009260,-17.3785491972,74.1698292706,-69.8443097809,98.4695705776,-31.4660230142,97.4383198759,78.5690246621,97.3298511767,-71.3551695401,72.4787886674,-63.9286461786,-83.8377066142,-33.4741106167,97.3280745399,-37.3171856485,-88.3972823550,-9.5893542863,-58.1235263330,54.7084542641,15.2557831473,-68.3129765249,57.0421811395,55.9504912615,-74.1188084863,-13.2577171423,-14.1180553982,-14.1949102799,-4.5199448119,-99.0661724840,6.7565205685,46.1318140821,90.0137230964,78.4012784395,51.3695475954,6.2067571142,-96.4167748738,-99.1752332051,46.7206481827,-54.7468577422,75.3970270520,-37.5815479026,-79.4583553321,0.6672957371,-38.7769815817,-86.9425955059,-90.8563296524,89.6926750106,-8.8147376063
4.0576824492,4.8235287336,-13.2669539929,37.3560309343,-73.2421139736,99.2277829370,-1.9642630827,50.0231164521,-67.0232982217,81.3788472387,62.4016633680,-96.1750533753,-55.1357273353,96.9759048987,-57.7619541674,-95.6173455869,0.9267109170,-75.3676036498,42.2220180192,58.4254310092,-24.9615134648,28.0642170545,54.2499326687,24.6269554624,18.7848135750,-90.4079248578,-78.3773099578,67.2240019139,-90.3529887054,-76.8420347321,-11.1371422108,-75.2809874009,-49.4523413861,40.3736429708,-58.9010168684,37.1480057095,-98.1390903873,-15.8257087146,-79.8040305637,4.0618468374,24.5595553601,40.1452692407,-16.2348496457,79.7243850006,2.3169572931,23.5395910110,-43.4586463660,56.9520132337,-0.4521873613,21.8003618713,55.5917833194,66.2997641014,94.6239444638,-28.4156326898,-18.0487538943,-67.9252802738,9.6277527457,82.0713254924,37.6407830911,-3.8672114453,-53.0989468057,-97.4501197463,-82.1994320946,-77.9138165187
14.8305530385,-1.1791942281,89.8892031462,55.9052445169,-84.9903572745,44.7152496894,80.9558767913,28.8673583137,-8.6497530510,95.4581905842,-47.1749954458,-89.9839608374,62.6356827836,74.8280898324,70.4497371473,-27.9570671892,35.3533064018,-14.8009587250,-76.8197892681,70.2491801354,78.0584023087,-98.0655344546,-72.3211114655,29.4397252359,-34.2678347863,78.9055234756,91.0178312984,-46.3381202840,46.6135890677,-25.4755693451,-31.4554554479,-77.2336000193,-19.9499548043,-8.6922626617,67.1416690733,37.9804862301,-4.3509978057,-15.6520357000,77.2247773363,-66.6442541584,-73.4976847527,45.2822224180,96.3138341046,68.8699694863,-79.2573788523,82.2453522544,-3.4650298919,13.7886862135,-12.3674389999,22.2646316584,55.8328589180,22.2716838551,72.5151549048,75.9900493004,45.4557269416,78.3525602976,-3.3840687269,-2.3754446016,77.5187856127,-11.8624239475,-87.3327907002,30.9947137747,-97.5279574028,73.6664543717
4.9635824077,48.7247624645,44.7547086552,-55.2030161353,91.1522860376,74.6287127410,3.8199358033,37.6483286926,23.6478032101,-13.4304185782,45.3303936848,-3.6140645359,32.7421287839,28.2808905615,-70.2691095486,65.2875640368,78.4123763260,22.5828022578,-97.6710265228,86.8742840840,1.1135143769,-6.1422126712,-0.8330138483,-66.9192253428,50.2860002095,-35.8732368933,-33.8210314957,-44.3685739482,1.3858664374,10.0991139461,-24.2724814962,63.4206611440,-84.2338808490,-11.1622247081,14.6069861175,-82.3960276595,-0.3087707653,-36.7876945157,96.1341477891,49.0477929315,-96.4461742302,-19.3120682056,-92.8336135192,9.8197579386,65.1817516847,58.3566570345,92.6342496560,27.5076244840,78.0221797650,12.4665144188,30.9191967122,-8.7584153557,-31.8291599105,65.0621981237,63.3177373155,68.8634879209,-33.6054748891,53.4832799729,19.9902303117,43.3316136258,-27.3410905660,-9.4935087651,-80.5125955353,31.7820507612
-99.5606104413,-28.9722042831,26.7322360939,59.9825431287,9.5381163388,-25.2219279079,-78.7355541501,79.3754237356,-1.5155715638,64.3677319837,48.5021780753,-18.1578485564,-49.1421377497,-60.8157065696,-75.8508385268,70.4388743533,-56.8820991262,64.9108287415,-61.8842471886,-32.4132902805,51.4298683621,-90.6999276182,26.6480935178,34.4283544851,-75.3561619339,78.3508709826,-8.5224246108,17.8632333222,0.8395152310,92.7709512395,-99.1324744666,47.2427860626,10.6452657808,-13.4379240292,17.0241422697,84.8741747563,56.2162994164,82.0362972873,38.3635425248,-65.2699459635,63.0488308197,-79.2892077753,31.5043622263,21.2321547906,-35.6312476037,76.2781134019,-16.2670508333,21.7987387119,38.5031070745,-50.3522421813,-20.4260007089,-31.4282387935,-41.1652915882,60.9593661627,-72.3639988709,20.5048899353,77.2873710817,2.4589245005,68.6148862563,9.5611942719,-37.2178409817,47.3637296789,10.7163125762,-56.5314885961
-58.0574607489,42.8769071260,37.3222594638,84.2383528834,-73.4656542818,42.0792887361,95.0358986234,-64.4374601485,8.4982956861,27.3754869735,42.0705454281,52.1550049666,12.4560422903,16.5612542192,88.5347301769,42.0247262977,34.8486971078,78.7732002756,6.7805607407,75.4954469909,-15.5227261658,-97.4458969791,-78.7059068303,-23.8259372930,-89.3870000984,-88.6790451409,-46.6043461111,57.1064385190,96.7064787248,36.6780657330,-70.7143219719,-87.5934352121,56.8714801895,-59.1998193359,8.2344174866,-28.2635125309,-9.4810990952,23.2217667521,35.1052027039,12.3769966734,-55.1385227704,29.4238888640,-22.2226675785,2.1844607358,59.3667295558,39.2256994361,38.5872150428,-90.6040237449,-23.6834743804,-16.6867525031,57.6223060128,37.0297526012,93.1666427137,-89.2395615385,48.7339932491,-59.3825554541,73.7699922635,72.0889476986,-11.3872292191,-54.8903004654,26.7576988110,41.9090906495,-26.4517757966,17.6770680347
47.6900064996,-60.7061836479,44.9829041426,-61.3004575757,-10.2370155194,96.6906647126,-85.1062011913,92.4950497952,47.0158972052,-76.1292377454,-91.8731534056,-44.1775507382,-47.1520809381,-67.8142300487,69.2028392181,-98.8709727964,-6.7337323581,87.4988900942,-92.0118821357,85.7256476918,19.3760664029,54.7321899718,25.0733325118,68.6279962389,-39.7690363369,57.9816364835,10.0320359440,-85.4238409042,41.5363122789,5.0790134370,91.3975435255,4.1212574663,57.2516478675,-68.1259014965,8.6160310165,-19.3165867151,-30.1194098276,76.6793477734,32.6668952881,-33.7866926777,-41.2851285660,90.0616552720,23.6561201967,-5.0285622528,12.2669366355,50.4267513471,29.8600226772,-77.0556097195,-30.7985418354,-51.9304247133,28.4528711642,83.7214598375,-51.2345672266,-92.0245503149,77.1320317998,-23.7254784764,59.2413171306,-77.3251944991,-48.6818886694,44.7951216740,-95.0588540564,3.3735645147,54.0988644584,2.8618124169
