27.9402254236,1.5510334228,-44.3579426961,7.4049844143,34.0666554600,-46.6033189969,77.7101851660,38.0086237179,59.0479366957,-34.4875087043,-23.6031908808,-96.3745276391,-27.2952299706,-9.6566792424,10.2806409705,68.7918083760,-93.8126215195,42.0259893250,95.7992198679,94.1178394379,-11.2030103665,-4.6903047781,30.1649174929,26.8174134387,94.2458434767,93.6835842800,-15.8539971235,51.3103282352,17.8316949084,31.6026797385,41.4707789050,62.6569909742
-5.0708107149,92.6273306646,57.3618580920,-25.4514117306,22.6231475086,76.8658034914,78.4759332600,9.0240632280,4.4491757076,73.6612957116,31.7277347763,50.0320854735,50.4397713594,-68.2184493621,24.5348722182,47.1485316505,-62.9636989048,36.1484703737,-36.2834843788,-80.4861593574,23.0481859956,-4.6181429786,-45.2837258609,69.2758112853,-83.6509133897,-35.5508092441,14.8129613744,-47.6187801108,95.1839713255,-68.2888943501,7.3576454515,66.3139154886
-99.0938477586,-48.1993407251,-87.1231443415,51.9453301497,-29.1580123532,73.6782154575,47.1105472086,74.1555244317,48.0912817953,21.9913578272,32.2892145609,5.5865371575,93.2027130843,-45.4862204751,30.7921292401,14.6718207054,99.4026143150,-5.0043790294,38.8977071011,56.1146050952,74.6284604110,-5.3971534653,-35.0941844437,25.7802324158,16.7890793777,19.5651966560,28.9429997272,84.8869819046,-34.3682332782,27.8488903253,-41.6901192139,48.2053211841
-18.0603802609,47.6788345412,-47.2364713767,-64.6955935634,-25.5017153883,93.5473371532,-45.1850047685,39.1823052969,95.6424464045,-54.8046897085,-82.8733516730,-3.4005795437,-80.3257823860,-39.8671416275,81.6844300276,16.7241504814,-84.2124365424,-80.4876154007,43.8325967582,89.2731789455,96.1323447096,-24.9445198869,-85.4570475365,69.9492522598,-41.4376402687,-19.3937717817,9.6300664579,-23.7302217473,-7.8885697036,76.6567030262,49.5116336400,47.6863063784
96.9677108831,-14.6638067937,54.6381544667,43.8898389985,-12.8042884496,-85.1460565069,-21.3432513467,-41.7367395467,-74.8892490394,-11.9928469634,0.5638755390,3.8542129038,-40.1740656915,-98.8147162516,6.2184730282,2.7930562015,-2.3958685911,98.7463169804,-78.0221382774,-24.5402811906,99.0131044273,-47.7951958224,-89.8156210425,35.0469033278,-77.8920169042,-51.1525464022,6.4710391224,-79.9558369125,21.6553776252,0.8032084320,41.9683766058,82.5108986388
-59.3387488520,-7.4125697720,-82.7920519401,-35.9083997152,-78.0067193238,-76.3677925989,-26.0074623812,81.6085341179,-84.8911641902,-53.3272714918,43.9314514916,47.3999892742,48.5069515863,49.8942896803,-46.1369471896,73.1849925476,-61.5468616579,-85.6712798871,-0.5543902664,67.0541526275,-78.4788143409,33.8478991432,-33.0149445543,49.8574605520,-7.3504036477,-12.8363862782,84.9991801368,57.7469096812,-40.8203272308,67.7446815934,22.2419771956,-43.1398554518
-71.9534611167,72.5204975036,-15.4266426334,38.3739140303,-15.1281582892,85.4607714409,-69.9886047320,-42.4838045658,-19.8298385827,-32.0664680215,-58.8415119479,-1.3609123456,-7.9438004493,-48.2130700554,52.4285947000,96.4644645656,-88.4681114683,72.6536339108,34.1538665849,18.4813011770,99.6739674487,-20.6275436459,90.4392950381,83.1597926646,-50.8097214743,71.8244141158,74.2998406964,-72.2806684166,-50.3074777603,-4.3070147325,18.1652370508,-3.4942249356
-47.3824583043,-44.3069409946,80.2936893312,-10.2585332528,67.1442588227,-5.3704443485,16.9261481635,28.2674622296,-79.1030402978,23.4094393842,65.2505608214,32.4551754793,71.9846758639,5.2014300161,-52.9702275258,15.9655120369,-63.9256746543,-53.9716463835,43.8080153194,-85.1454500436,68.6891417142,-3.8123965077,13.5843765817,7.9158373744,-9.9291328795,26.9191210377,80.1090033938,33.2808147713,-48.6856094828,88.0319149044,43.6232065088,-29.2199503701
-35.3132326847,-99.8139822297,-48.7138813273,-44.8044905439,-56.5556399570,-91.0601771210,70.4650137983,69.8410237046,38.9858158588,-71.4941378619,-76.5293373014,-14.8618720726,40.3189360736,71.7967518129,10.0445937140,59.1814805771,-66.9541930475,-50.8438712907,68.6958167373,28.0385895054,43.5933149969,21.6653835236,48.7024918403,15.7401377644,-97.4795178285,80.5173173122,73.6419285543,26.6641828681,68.1869545304,-14.8034178413,-30.7758420271,-69.1628643241
-84.9023317429,-40.2408895919,12.1941889741,34.0525507609,99.5021157667,50.9025995796,-17.7615572345,56.0642454714,-16.5305361202,60.6383184794,51.8890979035,89.5214765620,-50.8104871650,26.9910319674,58.2441626737,-79.2905899473,-98.0830485806,6.1026781116,-86.4671333718,55.0471148981,73.0350215036,21.4306295124,46.6114313352,24.6204437113,28.1640964381,32.2729716662,-20.3390646929,-67.7312555409,75.3010845189,-46.2069234103,-62.8836290083,6.8280508548
-87.9967118475,43.2850070873,-43.1571978442,-97.6893249023,70.1350206941,56.7021103787,-25.7185282858,-97.6300584275,-14.2883393274,-56.0604589248,86.3688883606,-42.0063970526,-87.4327244797,-23.2669497208,-57.4472999667,-72.3978224426,-58.6331904362,41.5838685195,19.7877533986,97.9226389751,61.2790798895,45.6873234605,10.7465711606,85.1448059579,45.1089003190,53.9981608630,88.4006962039,43.5151141756,-91.2630536717,-76.5418768384,32.4978209872,52.1006956841
-55.7852317685,81.9427823868,44.1260034519,10.8651522178,-81.0044426384,-43.8043811256,-43.9403701117,63.6805268856,56.9580682985,-49.2947477030,-34.8693406024,-45.0248961721,-67.6078799526,21.1452756217,-53.5374760892,52.6018217528,73.1671225080,-7.2853265787,82.3878641533,83.4677848294,-5.2603455149,-81.0143440552,89.8356551415,88.0787726923,-38.4982175752,-33.3809279931,-61.5499493686,11.9513169613,27.7311252572,61.2897950729,-1.8710259761,62.0085703701
-95.3612081491,76.0528723151,40.6359212548,-59.1362830610,-73.9603197808,-34.3147766068,-50.5908047841,78.4472015675,-84.7671152970,41.4258464290,2.2565732141,-41.9497593484,-93.0312049150,94.0247036210,39.5562633634,44.8321010635,-77.4102082750,-41.4451882363,-94.5118162678,-70.2106218554,93.8597622044,64.3528733028,77.6771030552,-15.7350607502,-57.3760948425,37.0914505381,-93.7570594519,39.3075114047,55.4624744931,-23.1481625015,59.8192241761,-91.1009844355
58.5016335614,2.4340865828,57.1857236554,42.6132811003,92.7423432581,99.2320014559,-18.0594686371,-63.6677341358,-53.2173406415,16.0057859960,-76.2122638474,-70.1393026230,86.7328277382,18.4419284898,-41.1481539202,-84.4872830507,14.4656067140,-9.1206191507,-57.2914750953,-42.4325401787,58.1245404589,-66.6411561803,18.0921121598,-75.8212062801,13.8304928991,67.2819432295,-43.0085004400,-10.6913197947,-58.6938881430,5.8394670824,-82.0789867001,-73.8828096978
-71.3008961914,-20.5805577623,93.8706916670,73.5171408459,89.7355622999,-95.8596401666,-88.1818802086,-56.1026705444,96.7068514285,-88.4719080310,88.9075662515,-46.9139455732,-52.0114280201,-65.8753199139,42.9995918137,43.8292212386,-73.6621773781,43.1017853618,22.6026380871,-18.3192756625,-73.3344447265,-35.9334990442,34.2905182205,-17.5853483233,55.5075024023,17.4037479935,45.9130780960,-96.3292953734,-80.8691245254,-57.3026401528,-83.7511493611,-89.5383545049
-40.7550015217,39.4710816841,-3.4009103232,-70.5369068847,-11.6172286278,15.3959428357,71.8705610108,27.3274583037,64.6526022080,-1.3965729979,-18.1341971334,49.8547406637,6.5151027829,-100.0000000000,-49.2867649378,27.6469986033,8.7484447940,8.2392979923,-26.2753994882,49.5491025705,19.9411106532,-76.4365728152,10.0684291282,-28.0274010521,-49.3194093819,-25.3608170739,-23.6599033743,-40.6454406789,-23.8574591076,33.9582520548,-30.9382889236,13.9827927852
73.1974861618,41.6625784223,57.8607813566,100.0000000000,-79.5402156152,-27.8921746719,85.6543639123,88.6568771911,-25.9141240043,29.7769387607,54.5968881890,30.8905059203,33.1018487840,58.5229479546,10.3048055338,67.5374156015,18.3085971387,-26.1692327905,0.6055789715,11.6681771505,38.8387936292,56.4545793569,-14.1254218583,55.2525830352,31.9361341709,-9.4087689923,13.1001348101,-16.8519300688,-7.4896583176,85.5680624796,50.2416389808,34.9319941304
82.5156483663,78.9222661049,34.8206785600,1.7843501623,-11.4993408436,-12.1078274851,83.7310384174,-26.5731458428,24.9109088208,46.9874838124,51.3303249653,41.4914813654,73.1622952680,43.2345957958,-6.5153113247,-40.5110451000,38.6426058275,23.7739014591,-47.4820067408,60.0334488606,-20.4978426642,57.8363160229,-53.2523991031,6.6027312136,-2.2476058731,51.3336792099,-34.0406177333,-47.8219701645,-36.6896464658,-62.9906953342,2.6644912946,33.3564725915
21.3467874821,-10.6114546009,-49.2244825852,-5.2208898338,-28.9861756428,-55.2680661651,-4.2748013942,-50.5616224239,-59.9425742949,28.9561882064,0.2408181605,58.4141048577,-14.4087022549,-46.8831620377,30.9847770572,-18.4818420852,-40.6738248594,45.3613179694,-26.2777751139,10.5788757166,83.8720334183,-5.7809539995,-27.1776061286,-30.8088519648,0.0482768178,29.6975976089,17.2968091905,-19.0748025242,-4.7956700776,-8.5008124110,-53.0553161675,-43.8565344320
65.9461989541,13.4980388467,-86.4261727036,-0.8774490125,-13.7781845980,-22.8510657288,-13.8323212827,53.1557335896,24.1806328872,-81.4441821244,30.4473201231,10.1150187213,7.6391987476,-10.1156259127,-29.9344793097,-24.4942046103,-3.2809229288,13.9438752885,-61.6664031252,-87.0084165399,-46.3191178908,-23.5903743250,-21.3319077016,-28.8176563011,-66.7113323294,-34.9556648287,95.7589222488,39.7024919354,-29.9978554383,-43.3030339413,11.9431576703,-4.6802726403
17.6199735127,18.6722094243,-25.9329853339,46.7324248921,74.3145259554,3.6762756576,76.2425556235,-13.4145347072,-40.2689456950,-6.2176735040,47.6162853939,17.5575455625,100.0000000000,-20.1467104942,-29.1609444717,4.6128820628,-17.0732796592,-17.4240996452,-35.4722825363,2.7467826575,55.7739640183,-74.7583685256,34.5242640896,33.4419996801,-59.3335473058,-9.0217184598,21.2417052145,-50.7937381433,-4.6206770271,-33.2648009304,-60.0974164883,6.7505733895
-54.9188870816,-24.0946413418,-6.7806115189,-28.0999713218,19.3918274983,37.8069980574,28.1260465680,-68.1624516935,40.0744263660,29.5659713215,-58.4990588512,3.2031635136,8.3095839010,29.7801760532,33.4537908574,56.4956839771,-36.4688269378,-29.2536847381,-25.3438146369,42.5413420916,-40.2713337093,32.1618319378,44.3547364047,36.0453587601,-36.2095877781,48.1253244377,-26.4042267148,-76.5080280418,-28.9670949166,-42.8517387553,-44.5803322436,-38.9053737241
87.0290431973,100.0000000000,-25.2157251491,-50.4164327859,10.7172572417,-32.7705614049,30.0774988932,49.4033600245,9.9371723527,-9.7505961142,-75.9676605577,-49.5280652742,64.2599598715,-4.6443675614,29.1598411887,9.0445648356,82.5592208200,20.3207486161,8.3447592579,26.3391548472,-1.4204436359,-71.3627404700,-73.3935265188,-30.0547995256,-26.0547470704,28.9519550595,-14.5313238151,45.7095264660,17.7174691675,50.5797062580,-46.8434948435,-5.4007529088
22.3514028585,82.2216197145,-81.2269580488,-18.3923681692,11.6848054875,28.6699011495,39.0971449620,-58.8345570850,50.7278446645,31.9058747943,87.0550202119,43.8079038406,-8.3931030947,-7.0380740931,-44.4372586244,60.0030494305,-27.9302044345,13.9379177510,-73.6448159997,3.3894101531,5.4720694012,10.8178882233,11.3537398333,-16.0956631644,36.5741506644,-76.5945436115,-72.5407299681,0.1026216210,-2.4994652366,-23.4569461192,33.6182878657,-39.3433893018
-23.8429050781,90.6033948876,29.0461490605,-32.2784774463,33.8929830376,49.1438117157,-28.6889097450,-23.0445327767,-29.4525397922,19.3295174581,-33.2157292519,-40.0786744166,4.1041007059,-41.1585516028,-29.5700806907,35.2490574469,76.8491474056,-75.2064958128,-5.3954770248,38.3622337971,-13.9078783415,26.9426244031,-12.2396133706,11.5558274242,-30.3874329779,-20.7485500775,8.2982380951,-63.3349212266,55.0906299836,36.6875976134,-18.9691413879,52.0579593644
19.3989275755,-9.5976786820,21.5639087039,-54.0926289431,-23.8372479146,38.1153929502,45.4851080008,35.1456247436,-11.4659192308,12.9273256162,-87.8900438613,-32.1903205217,12.8242780434,-25.5256442108,60.3949785747,66.5217242377,-22.5926687911,-3.5719371251,38.5745514806,-100.0000000000,57.3246593864,50.9323368845,-16.3039767953,-54.6924310535,9.0247084187,26.4439209568,-13.1243441715,-82.5810442163,0.2110844959,32.1205912070,66.6281595198,46.7960071282
-42.4734749321,41.4455997269,-16.5016754041,57.2833059766,-42.7575577550,-16.3389159962,14.0583440327,-25.6819063860,-36.8389245712,31.0617442376,64.1615245481,50.2789492440,6.4823216322,-42.2489716016,1.9828763188,74.9407303895,13.5337948799,-31.3175121163,28.5462932288,42.6723187702,87.2955224610,74.6264213579,-45.5517476686,47.0833244288,14.2661118422,4.3125072876,-34.4676224491,-9.8800841846,-6.7404685932,46.7780811787,-2.3475881771,-51.0436250545
53.2093447776,-51.7143635183,14.0366001729,28.2744923808,-32.3370939271,-50.8387091243,-2.6855734479,-70.0714901002,-35.0281411789,70.3401314329,77.6572590948,21.4143041183,-84.5953606243,50.6113345839,73.0156086591,-57.0479970979,30.8170922676,21.8842083371,28.3892890396,-32.1939059240,32.9454185436,55.9421842825,37.2848546837,77.4715549643,36.0638440716,35.9149402672,-46.8304788771,-73.7445307860,-13.1248768702,-72.9183159743,-32.7387963967,-29.4919829117
-33.3231520742,7.5269640408,48.7902550138,-12.9747963638,24.7612775982,-1.0139751738,-12.2182716156,21.9383465347,-34.7535783900,-64.7755611846,42.0562543631,-28.4878460043,47.4571491725,15.3533792130,58.2697184210,-19.8962727883,55.1049342597,2.8738894034,-53.3132465477,-5.2111695112,7.8996728520,63.4390881020,9.0235344068,-32.3231927948,-12.0168459216,54.4532958602,1.7706237359,-23.0805380518,-46.6634830115,-48.7075342825,27.8270745437,54.4434099426
44.2324772627,-59.8221727171,-2.7860111602,-33.2527941258,39.8850509934,-26.5889243384,-6.7847255843,14.2547520233,78.2576131880,8.1069711699,-42.0378213957,44.9790681759,16.5118343867,-10.0589342037,39.4107023596,-67.2732900032,21.1141397029,13.5408853104,-17.5258528882,52.4817612176,-51.3001589269,61.9658524780,-15.2478915860,57.0442821652,-21.5358626080,23.7026163662,-6.0889579124,77.6051563687,72.8074055544,-6.3293666446,-23.1942929493,-43.6632306838
7.7928397037,98.0174794428,87.8616304655,100.0000000000,-27.3546279514,5.5442075148,22.0810536077,6.8054352363,-6.2360236829,-2.4612341652,-23.9928178479,16.5458065503,1.7478595801,-26.5506399894,-49.0198326450,-100.0000000000,3.5046384783,44.1476766529,7.2054292133,15.1675297832,38.0240706600,22.4198265800,11.5761348829,-100.0000000000,-7.4060269868,10.1504170951,-62.1468756334,52.7642091366,35.4625210821,-7.7244177205,34.9817935393,-81.8052608140
