25.6635045462,-97.4341781495,-29.6172633804,-54.1740471039,6.3994981364,44.7326702238,81.8306551274,27.7601678486,98.3586199504,92.8118344608,25.9981419448,-53.3253631828,-3.2377034714,-64.4820538852,98.3915545588,-11.1000159702,50.3300316055,-91.1740287987,-73.0544798727,-61.3646059915,-48.7275305407,-29.5904939101,-45.6140295346,-13.1462832775,-15.9285366530,-78.2758331037,-87.4782450343,-28.9877106144,-82.2422190265,-13.3599372246,-98.2877570454,7.1602037213
-85.3032014570,38.8411829398,-19.1585465832,97.0696349777,-47.4919960562,-5.4978519186,50.1629882479,-33.0338918953,-30.3265958670,27.8255874456,93.9372154532,76.7760276246,-16.1924361225,43.5435814704,35.8103903293,-25.5780761409,-53.0073125003,-84.3247043718,75.7817873769,-88.5681573181,3.7392249513,7.5072755011,-70.7721532677,31.1863433904,83.1646387148,55.2265939648,-22.1481466763,-74.7060082332,94.9859132435,3.4206973308,25.9235250455,60.4553291042
-22.7507674215,-87.5888470689,-72.7968417782,33.6894274065,-30.0920628760,74.2154415525,48.0329017641,96.0878293381,33.7668708729,-39.2388441726,58.2218315815,-94.3483931443,4.3181543423,74.2789335800,2.9438280412,-72.5257004148,0.0245021355,9.0915482138,-26.1998903380,78.6867120418,-31.9838298964,-45.6497223231,1.2602973629,-59.3455897473,-35.5885546438,-20.3659638121,87.6524977394,-83.9276374040,-60.5810262186,-60.1001310973,99.0530027316,78.1617403286
-61.1673410710,12.9248980149,-82.9799941181,-36.5943594519,-31.7711508952,7.5363995634,85.8748642959,61.8038861982,6.8366827599,57.2160108416,-3.2081924494,46.1120656108,55.3908884946,-48.6296523902,66.5554088775,15.5888346838,-2.7760083370,-20.8373369060,-55.1700385804,0.2515106275,-74.7787541006,26.9565507858,79.6536502150,58.1052058953,21.8315571105,-1.1051157960,39.1564348111,-75.5367358159,-89.5129258027,72.3294145774,-27.6317850386,33.7894586560
-15.8476660915,-28.2658886662,54.0571934716,-31.3933434912,50.7427918799,64.0956252770,-63.8647893334,95.4460886212,-87.5115620470,-17.0545289288,0.0949595354,65.8715470499,-65.0242643709,11.8060937172,-26.2965618534,84.3365688561,-75.5346418795,-46.9167865771,63.9605173550,-35.5531974809,88.8442104766,-89.6792164654,-22.3163689695,-78.5068192101,14.7060644114,92.6249156987,-35.0609731038,29.3671674213,-46.8171360480,-12.1556675989,14.3042211891,-50.3173381853
38.0936540000,0.1991623267,81.0926391527,-44.9957455141,90.9709260594,-63.5588331173,-96.0175552545,32.0409320242,46.7525037108,-4.5356489195,-91.4479859616,99.6268459289,-71.6896484407,74.0934511569,78.3065258589,-55.8285987412,72.7878034594,-7.3187358616,79.9165053803,77.5046819469,54.8594891212,-42.2579516385,16.0209654285,96.2627113073,-35.8753267976,-22.6998251266,37.5978617187,-87.4728711373,-49.3276100083,-66.3959249922,-16.7886579668,-15.0047048280
21.4117095068,-0.6380622480,-67.0460921552,-90.6757857361,4.9544396489,52.7713369379,85.3787802625,67.9276648075,-39.4494391980,73.1346486155,-6.5216910479,-43.5105941775,-81.5682543766,-11.4575168299,8.9922719559,-44.1401260981,-60.9402350773,88.1780936154,-86.4450162120,87.8784513360,-18.7174084816,58.3035580047,-77.8103902040,14.0015280733,52.3392448635,-12.7976543944,-28.7067515346,-1.3562379262,-61.1080170727,-57.6739892707,-51.7376944834,-92.4886684947
82.0048260811,-85.3120157068,85.4276240257,-97.8087732014,31.2426899700,9.3855262249,-91.6316599776,88.2933545806,46.1538521748,75.8262393667,-12.8672321158,-41.7233661902,-62.8144095776,-77.4561013541,34.1899702594,64.3593584371,-57.5977779694,-94.8067415526,-27.6934373586,-69.4250651212,-55.0132044937,-55.5900625727,32.4842824341,-13.0793580552,12.0970937445,-21.9826354428,96.7341674926,-0.6133245402,-91.4810787338,-72.1554689472,46.2441708452,82.5254844231
-74.8042402834,-7.9791219138,72.4301730884,10.3600421766,-96.5154864713,4.1744520560,-42.2486836273,-57.3253104231,87.3235330689,-78.8546107582,65.9400968033,50.6019489391,18.5646350152,-35.0271526931,-83.4459054760,33.7490308373,91.8451493744,-64.0406691748,-74.7706057484,-4.9671677640,70.2714456063,-98.9369404874,57.7667397172,-82.7386776641,-93.5417799678,-70.7181629254,-8.4787392166,87.3920071137,32.2611263464,-88.0749060864,-69.6605069721,-7.7330817346
-81.9425297762,33.6699218172,-28.2134168752,91.2153852165,63.9401066398,63.3814457642,-52.9733929265,-13.7398297467,34.3172015891,-82.1193863820,-98.0917061989,-34.5236127538,-19.8576847530,57.3784652783,62.9304395033,-88.4089729932,-87.0794100906,84.9555242802,-42.3864048206,-74.9771169464,58.5247427237,56.9976030065,20.9387181620,53.4841338408,71.9195513097,70.6270985948,-47.3474846539,-15.8255935065,96.8890272903,-26.4510268411,25.2177255306,69.3006283296
