73.3569669391,-56.7147735977,-41.9795912678,-86.1280105460,19.3642109980,-12.4139908527,-34.3651934636,-64.7639930371,78.3168985845,68.7010673282,84.8945914777,20.4693255461,89.2370353249,-89.7731095360,49.2480369285,57.3581907760,6.3138000043,-35.6599699402,92.2918763736,-46.6847719027,98.8511887494,82.3064675858,43.5001167311,88.5353233044,-35.2709918463,78.6396625242,71.9878719744,-68.8461788737,-64.7467217952,-99.3231230614,99.8938417557,53.5946836169,45.2382233991,-41.7051764583,90.7326238537,10.5246946360,-98.0064555147,-25.9691921174,-33.5883298235,-58.3285652008,-8.2661567955,-13.8330276140,-84.4415464555,39.4267039927,4.6831642993,72.4239749711,72.3819282726,37.3824181608,-93.5685792823,1.2312094652,-21.6156486293,-85.5195938506,-54.9659916045,93.9602997183,-10.1941227908,-38.4112213381,-58.7132295680,40.5767349494,-36.3946968876,97.3439027909,57.2224759311,-11.6829099514,-62.6712751514,-22.1047650842
65.9043688113,-8.9358104309,-29.2056485555,14.8020371780,72.9868878450,-61.2108071990,90.5391970239,11.7204355845,48.7429081485,-45.9812648138,66.7321820615,58.1835152287,69.6379972565,-30.5779115813,-31.7872149156,-21.3631127380,-80.1319960166,-68.0920835809,-28.3342643840,50.1617141080,7.0185695444,91.3377718301,85.1821486549,-77.7440186129,-80.8590346931,25.0273277097,-54.1981404221,91.6902318077,-87.9354058948,-38.5330784091,80.6258933525,58.6723417026,67.1473668542,-54.4192455768,72.2124509705,80.1777479860,-6.0352501213,96.9208128749,-46.2987088576,34.6068736075,-49.3397608351,81.8418828782,-65.2485967611,92.3644409842,40.8121984343,-65.6938956708,-85.6456140586,72.1486575699,-34.2255304099,7.4829235225,56.5496966270,-92.0047902811,-53.6153297732,-16.3004221340,22.9483142828,-59.9636545927,-99.2952958811,-48.2985602380,-56.4696302139,-74.1593931989,97.2673666382,-75.1022008609,-95.4755032227,-49.1480404774
-52.6269422588,93.2492419416,14.9433147983,54.6963724736,-31.4761318270,10.7009218749,-99.5484152400,-99.8147124834,10.9315882884,-25.5034161498,51.1996764474,81.4428087556,40.6149436548,35.4659810556,-61.8480732136,35.1696634802,94.9498286122,9.3633877948,36.2700301945,-89.9685734601,-97.4645242650,-4.3379773600,-45.6878877348,28.6527879381,-76.0671205902,-21.8649944832,-55.3529980628,-60.4253872096,18.5256905114,61.3443912723,-79.7267988458,-81.6688175958,-36.5932385191,-47.8959829248,22.7721538776,73.7604231204,-1.9527731937,-68.6378655574,-84.0198352069,24.2316713049,79.1389620216,53.3253750987,47.9130228087,-83.7578957400,18.7028786786,55.0679012954,-25.1925806004,-46.4731530522,70.3550564449,83.5982422541,-98.8097672583,-56.6074136235,-5.8813206245,-41.3894253688,-47.7315407069,76.5521576894,-52.7044879846,-17.2387196484,-91.2291708131,-28.0794770763,40.9519160337,-95.1550301409,-38.8687528687,74.3935511832
24.7873703159,20.6453832011,59.1777732091,-68.7421594659,-78.4903838850,78.0838887304,-69.5562458645,45.5950273595,-96.9967721858,41.3437951883,-95.7860404272,-56.9260203857,-54.4565555765,-75.2062562078,-44.4021716833,67.8779868344,75.9228823839,0.0199495659,-92.2194508334,-43.6175463843,57.4766598630,87.7113730026,-50.2345905420,4.3012585644,-68.9923361218,-92.7421255858,23.2608930255,68.5129845848,69.4047754936,-42.3660773644,30.4968972244,-61.8280761537,15.7122397233,-31.5322575791,-71.1191270803,80.3371330667,-36.4654978004,36.9331862207,35.0838768265,1.1802647132,-55.0499159648,61.3485494909,53.1474711393,-7.4635181541,-71.9009677210,93.3669851237,-33.3811908664,46.7271833900,50.5638066837,25.5201823887,-95.2482873391,-49.9532314316,-63.0850058530,-86.8043968103,-28.9392414810,-57.9801371504,47.0063547130,35.1339286079,26.6549138342,-74.0727550289,-25.5627021997,98.3350961026,-69.0352897134,-39.1813592140
55.2560757979,26.0236057236,51.2889646842,24.6910318687,-51.3209942516,-39.9710896762,32.3949793421,60.2344911215,-20.0418288057,-3.1941364941,-71.2174641166,-11.7696011933,-21.3907749440,-65.8773571268,-93.6703338176,40.8302087861,79.3163492157,-45.0188613560,63.8156741619,20.3411686063,65.5065253217,7.6939467670,26.0070260800,7.9649790352,-7.0132556465,55.1400418557,-98.5027131190,42.8981332160,49.1284705279,-72.0661090377,71.1857140924,55.8412469091,68.2143320338,33.3435903071,81.2619705717,-24.5687959825,15.8159038308,44.4339829498,-16.9113575014,-28.1577749969,31.5292010385,46.2117674239,0.6414919062,-51.4668589456,-78.5232744871,-89.1908497134,-2.1029058591,-42.7048083936,41.8866028395,-42.2762433311,-35.3096345962,50.5884272547,41.3116758254,-8.2424161631,-24.3180044464,-49.3493520571,93.1348129717,32.2716913983,-53.6911584607,40.9873507649,16.5553795074,-24.7293668498,-38.3484585319,18.4056878756
-92.8267376159,-88.9849641902,-39.9783889100,19.8360752770,-4.5373412429,94.3715992933,-6.4568988411,25.0615047898,71.0086087347,-1.7269196442,-99.0972135768,21.4015248443,-66.9159302813,9.6522416622,-11.0796508645,36.4596746189,58.3706755232,-61.3460425583,72.0457352033,63.4122332721,57.6894662397,-13.4280028128,-70.6053647715,-56.8683247494,-49.7702479974,-54.5536417116,91.6272898791,-1.5809942743,76.6715167651,-69.5989472550,91.3827785892,45.8202355778,86.7270608804,-27.5855607917,-9.7295736093,14.3025431686,-22.5934769062,69.5507985833,11.6684878960,-47.9077758843,22.9589052824,-44.9655731978,38.1492264250,-58.9918628996,13.6243730574,-54.2859215435,3.2696470665,49.2087845599,30.0802692326,7.3605682202,86.6647194168,-93.4772934093,66.1086456108,6.3580735338,-92.4617511471,36.8197524672,-92.4011734107,74.2821337097,32.0237603830,29.3555630927,-64.9478709867,72.5353379615,-24.0749746053,-22.7267972134
-5.2541484281,45.4470484753,-84.0443224484,49.6803083078,15.2838137906,52.2476679584,-61.4579987835,85.1140421280,53.2497010221,-9.0581351113,58.1327814263,-2.6031345308,17.1719901541,92.6481744206,52.0606851778,61.9179222932,-47.8356336209,97.1205945810,-82.5606914041,-37.3793696769,89.2802969244,-6.9089568431,63.9315071551,47.2731590742,-34.0994946735,-81.2810984768,-88.1692869516,-80.0878769685,-37.2711717411,84.4653518183,-97.8488581052,-11.8637408809,-15.5408146565,-20.6605224035,67.0044154424,86.4310445122,27.7200376044,-68.1722602553,-70.6813647356,65.9385561703,-38.5946826888,50.8823153307,-62.2024840998,22.3618809474,-8.6226530595,52.6610379959,-68.8442064861,-23.4752567936,-26.6354475210,-23.0602086777,-9.5338108551,-78.0391213999,-64.0273315964,56.4023914960,-12.4455978339,-17.5679933265,-92.1138112157,26.6037155727,-24.0771792317,-6.0861179852,92.4491402966,45.9068317423,96.6614270899,-48.3091316841
-21.7899014959,42.3280311030,-55.8160923188,-89.1441952494,-59.2492965293,-7.6395147208,73.1216961929,66.0214144142,17.2768522379,50.5304656342,37.7399935186,-42.2951596204,3.0441709102,-57.4915829463,-74.9584969302,87.8403135275,49.0054373827,17.8871100405,-80.7870036402,62.0763225371,87.0474863033,33.5019508210,78.5181459532,71.2369005214,65.5804550093,86.9157060848,-94.2997551862,-99.7907058628,62.8454108119,33.4248566537,-72.4215567981,15.6344033956,85.1557359339,-73.7952425520,38.8406530725,11.5577073512,81.4521409148,-6.9339015974,55.6340997360,89.4510173972,16.6092704368,20.3118912691,-38.5991843071,40.0432319157,65.8438435876,26.5937162392,-25.8638349285,26.7022737524,91.8436376879,11.3405269904,13.0890667796,13.8024736657,-57.4240375692,14.2385191432,-35.9721170328,52.9991521687,72.6935291764,-45.7332928456,46.5711055874,77.7856649879,2.1880121690,-63.3509998410,-27.3795234491,8.3474935087
61.7414138389,86.9609579618,-6.6633240423,47.2375823035,-10.9177827720,60.0758820459,-66.0924019119,-19.5425762303,56.3932960806,-67.4583648043,40.0294621211,-10.7048209352,35.4041844348,12.1389897432,-31.3446486138,55.5015057678,65.5797819483,-18.6956305397,32.8863570890,-4.9350685694,44.8861367505,62.1988629286,-68.9706985591,-13.4692746934,99.0032059159,47.9196008054,42.0206678436,88.3025729167,-39.4558131781,58.1654311428,-6.6809844723,38.4974562325,-41.3053652433,-57.2170672812,-66.8922792711,-18.8664019066,33.9774824804,-14.9810204908,49.3636348713,79.9144028183,27.3724050646,-88.4892872313,-56.7414707659,66.2434843001,80.6894605496,-51.1605026107,84.2331386056,-85.5748197875,-30.1398766588,64.0169582849,61.8112152804,70.0754528889,-61.9454356405,92.6044126924,27.6237674021,-43.5059586787,17.7415765481,64.2380336650,65.1198682772,-71.8592552487,72.5865033432,-69.2361727885,-81.6836686105,-80.5476115056
39.3879132417,-52.8640865929,73.7143898138,-24.3716671561,-40.3123554105,33.6786356367,-75.0147647802,86.7690132677,-67.6360099446,51.9064487079,-25.5479775204,95.4777649495,-48.9126871835,-73.6414214323,-36.4712626287,35.7091997855,68.6257326539,-77.3027990635,-35.5425819596,-38.4200591534,-26.1467414079,10.4158234683,53.5085754311,-65.1939467219,-60.9038730730,88.7922733555,-5.9514880316,75.0633546497,58.2076161114,74.6893598505,56.3122771519,90.9518367379,38.6303262593,61.6541439608,-71.1106774512,50.2118841005,-28.3139544415,53.1110040872,55.6933679677,43.4021427012,58.9476388978,-72.1764920605,3.7355155618,-69.1376176531,-44.1336377224,-3.9291006003,-0.4009386882,28.5891548068,55.7940463523,6.1873012734,88.3781153739,-98.7191732251,-7.9139673973,-79.5461279490,67.5609981383,11.2784452412,-97.5563514464,-88.5964137283,50.7749382035,-15.5574900472,73.4793382346,21.6329401399,54.3066338480,98.1032778443
