27.8853596916,-94.9978489555,-44.9941363262,-55.3578523702,47.2942428328,35.3398974846,78.4359135410,-82.6122334741,-15.6156360629,-94.0405561124,-56.2724050393,1.0710576207,-94.6928060632,-60.2324698627,29.9768875559,8.9882961206,-55.9118755919,17.8531367752,61.8860913356,-98.7002480644,61.1638503666,39.6278789976,-31.9498966964,-68.9041000376,91.4426144414,-32.6810909775,-81.4508313240,-80.6567246333,69.4988732695,20.7452062734,61.4256546549,45.9463573388
7.2456182909,94.6231527959,-24.2931245583,10.4081262546,65.8809328506,23.7039504728,72.3413800622,15.4704290514,40.9143672430,-90.8351232689,-54.4203448697,-42.1224072796,-84.0416046153,-53.4418227278,-79.7997141181,-44.4052793780,27.1368888529,-27.0335642060,-25.9638065766,-58.0985938457,-46.6044355902,87.3309175425,29.6070770493,21.8262011334,-65.7722703604,45.8253595901,-67.3195012476,-24.1089116485,97.9046701273,27.9999519708,11.3899487549,36.9228501980
68.5703840380,55.1999823092,-54.1903856072,-93.5799512192,-36.9093903882,-46.4518248049,-57.8034312827,88.5819428670,75.2735252945,-37.0644238403,31.0877330590,-20.8736197879,82.9095179481,-8.2296294825,-47.0239667004,-50.6744984612,12.2736268326,-47.4516782954,16.9171980447,79.5645767205,-20.1198989719,-56.1358481685,99.5075212990,1.9052587353,-81.8181175652,-90.5767249151,-78.0701739299,25.4892083406,58.4158728726,-15.5680066401,-87.2944587696,-23.6761426987
99.2242760480,5.8228690198,94.2156755227,72.1559404469,-97.7037956114,44.1443638720,36.3420738053,7.3940660818,-46.6349620095,28.1923597160,-77.6895652808,-13.0469498662,-9.2552587342,90.7631855042,75.1705880756,-47.3221898498,0.1172226101,-64.2696238940,82.5255678690,74.1037139674,-40.3110417103,27.7898989732,21.7940422876,-69.4321462901,52.5021600150,7.8758060239,55.7252957261,6.0707344390,-99.8856207744,-35.1687885991,-96.1046515228,85.8197232529
75.7443755646,66.3331058722,-38.4971749195,-88.4149667012,75.6019198408,89.3898890596,-82.8693095864,-2.8019073367,-86.1574963063,52.1204330514,53.1668858614,-74.3217071000,-4.9435243803,9.9607186990,-46.9886742120,74.4866082171,-15.3724119598,-57.6403589116,7.8592177559,45.9862138180,-59.7697873221,-37.6567417398,99.0298713322,29.9756115279,-12.3799832171,3.5151682071,-75.7991608263,-55.0605325937,-32.3828875705,17.6617436914,-53.9770534807,-55.9565231097
-85.8013827982,26.2205914540,-54.2116432378,81.0840026012,71.9270800507,-85.8285300223,-52.3990731262,33.7955556593,-57.1526385259,-73.5376302550,87.1028481161,14.2086186651,-5.4657947376,56.9238848582,61.4993995533,-61.9180171276,-80.6138371542,-13.7897635187,-15.2842753960,-6.5950663927,45.8151698920,34.6729094587,96.8330422732,-80.3164257696,-19.4757435795,-32.1394789210,72.3345072706,-50.2687332159,-61.9582183118,-10.2772904334,-15.6236720331,-44.2909710666
-50.0387104236,84.6531198552,-11.3738509893,72.2698209524,10.0650624900,-89.8823340950,99.8564936825,67.2055170160,93.7992514570,85.2733966016,69.7391468829,-66.7377778792,-2.8717749099,-57.2505401602,-19.7919414901,-88.2729200056,-24.2053762046,97.0617687559,-46.9593883656,56.8141203897,-8.9983265322,-15.3985028020,91.4635281719,99.0845378985,11.1536646811,43.6816550593,-69.0406349452,-40.6584349011,93.7418729938,15.8360581633,8.4390402749,49.5951120758
-88.5669454185,16.8355188918,0.5700765839,70.5439784097,-68.5134544121,92.1557806549,-83.9777069519,-62.8350078039,19.0070212900,35.0425107208,-52.9592209998,-76.0226772106,78.0574628259,-50.7569304423,18.9038307067,23.8763020664,-16.1550169328,16.7344578582,4.5565431064,86.9412515473,-59.1481601153,43.2383601579,-52.2628094768,-20.8428306417,34.3380445920,-40.0005840402,-36.7645607456,50.3728984829,-85.4913771014,-8.3428954763,99.6908881709,99.2192895710
-85.3478557801,-57.3691375466,-46.9599170499,86.6518755987,76.1728347373,75.8540484969,-26.0945822522,-68.4506335286,66.7489909280,40.7079850175,22.3355531452,97.4466127263,30.7952635421,-98.4353785696,63.4208270231,-40.1242495600,32.6777429932,87.7860007854,-73.1417771213,-76.9142659162,-78.5928044581,10.6447281770,-45.5303575370,20.9659654060,43.5224374278,-59.2805375345,26.8475917770,-47.2032196739,-2.2936295701,81.0672982159,69.2207426590,-81.5403064575
-15.2848454873,-44.6639552055,-99.2908621824,54.2238446039,27.4226754603,-47.6089475131,48.2461816696,10.3360842253,-14.4626162039,-98.0660600783,-84.9512279852,76.6212786600,80.7857143120,9.1180578411,66.9190039772,16.5019132980,-70.3812428865,-74.5108961436,-38.3483300140,79.7962977485,59.2244609776,72.1405164002,79.7849273053,-57.9846923320,-50.0940521554,-79.4412756656,56.0232483743,76.8269402902,-18.7245220336,24.1323020301,-69.0893323336,85.9762031387
